epoch,training_acc,training_loss,L2
1,19.86,1457.49,8442.0
2,33.22,1105.44,11729.0
3,42.2,864.8,15648.0
4,47.65,710.5,19968.0
5,51.74,578.63,24703.0
6,54.1,461.45,29932.0
7,54.48,343.88,35412.0
8,55.03,231.64,40761.0
9,53.86,134.35,45322.0
10,54.16,81.09,49225.0
11,54.15,50.25,52506.0
12,53.55,43.5,56092.0
13,57.74,15.34,56130.0
14,57.98,5.18,56140.0
15,58.19,3.49,56149.0
16,58.28,2.58,56157.0
17,58.1,2.14,56166.0
18,58.3,1.87,56175.0
19,58.49,1.78,56185.0
20,58.41,1.53,56196.0
21,58.35,1.36,56208.0
22,58.47,1.46,56225.0
23,58.69,1.47,56242.0
24,58.65,0.99,56243.0
25,58.7,0.81,56244.0
26,58.66,0.72,56245.0
27,58.65,0.68,56247.0
28,58.57,0.64,56248.0
29,58.63,0.65,56250.0
30,58.59,0.62,56252.0
31,58.72,0.62,56255.0
32,58.68,0.59,56257.0
33,58.75,0.59,56260.0
34,58.71,0.58,56263.0
35,58.75,0.49,56263.0
36,58.72,0.48,56263.0
37,58.72,0.48,56264.0
38,58.74,0.49,56264.0
39,58.73,0.48,56264.0
40,58.73,0.47,56265.0
41,58.74,0.48,56265.0
42,58.75,0.47,56266.0
43,58.75,0.46,56266.0
44,58.77,0.45,56266.0
45,58.76,0.46,56267.0
46,58.76,0.47,56267.0
47,58.74,0.44,56267.0
48,58.75,0.47,56267.0
49,58.75,0.45,56267.0
