epoch,training_acc,training_loss,L2
1,24.98,1424.63,8309.0
2,36.34,1060.83,11239.0
3,45.26,829.38,14847.0
4,50.07,668.52,18914.0
5,52.91,540.84,23440.0
6,55.14,417.83,28379.0
7,55.15,301.75,33546.0
8,55.55,191.66,38429.0
9,55.43,108.6,42475.0
10,54.74,65.2,45962.0
11,54.8,45.38,49121.0
12,54.31,45.63,53009.0
13,58.4,16.18,53048.0
14,58.97,4.71,53057.0
15,59.25,3.2,53065.0
16,59.12,2.48,53072.0
17,59.5,2.03,53079.0
18,59.32,1.88,53088.0
19,59.51,1.59,53097.0
20,59.62,1.38,53107.0
21,59.48,1.42,53118.0
22,59.75,1.29,53131.0
23,59.86,1.2,53146.0
24,59.9,0.91,53147.0
25,59.93,0.76,53148.0
26,59.91,0.67,53149.0
27,59.93,0.62,53150.0
28,59.85,0.6,53152.0
29,59.96,0.58,53153.0
30,60.02,0.59,53155.0
31,60.06,0.55,53157.0
32,59.99,0.55,53160.0
33,59.99,0.54,53162.0
34,59.96,0.54,53164.0
35,59.98,0.46,53165.0
36,59.98,0.45,53165.0
37,59.97,0.44,53165.0
38,59.93,0.44,53166.0
39,59.9,0.45,53166.0
40,59.93,0.44,53166.0
41,59.92,0.45,53167.0
42,59.94,0.43,53167.0
43,59.92,0.44,53167.0
44,59.91,0.43,53168.0
45,59.91,0.42,53168.0
46,59.9,0.42,53168.0
47,59.91,0.42,53168.0
48,59.91,0.44,53168.0
49,59.91,0.42,53168.0
