epoch,training_acc,training_loss,L2
1,21.27,1455.97,8452.0
2,35.08,1097.57,11676.0
3,43.36,864.76,15532.0
4,48.01,712.23,19766.0
5,51.16,586.43,24478.0
6,54.11,470.46,29681.0
7,54.86,352.84,35167.0
8,54.49,238.09,40557.0
9,53.8,138.12,45100.0
10,54.12,79.83,48912.0
11,54.06,57.28,52591.0
12,52.53,52.04,56669.0
13,57.59,17.09,56709.0
14,57.97,5.67,56718.0
15,57.99,3.87,56727.0
16,58.29,2.96,56735.0
17,58.21,2.4,56743.0
18,58.45,2.02,56752.0
19,58.4,1.81,56762.0
20,58.51,1.72,56774.0
21,58.41,1.67,56788.0
22,58.67,1.46,56802.0
23,58.34,1.43,56819.0
24,58.64,1.19,56820.0
25,58.59,0.96,56821.0
26,58.55,0.78,56822.0
27,58.62,0.71,56824.0
28,58.57,0.68,56825.0
29,58.57,0.65,56827.0
30,58.66,0.64,56829.0
31,58.67,0.63,56831.0
32,58.71,0.67,56834.0
33,58.62,0.6,56837.0
34,58.67,0.57,56839.0
35,58.68,0.52,56839.0
36,58.62,0.51,56840.0
37,58.62,0.51,56840.0
38,58.62,0.5,56840.0
39,58.63,0.51,56841.0
40,58.63,0.51,56841.0
41,58.6,0.5,56842.0
42,58.62,0.5,56842.0
43,58.61,0.48,56842.0
44,58.58,0.5,56843.0
45,58.58,0.49,56843.0
46,58.57,0.48,56843.0
47,58.58,0.48,56843.0
48,58.57,0.47,56843.0
49,58.58,0.48,56843.0
