epoch,training_acc,training_loss,L2
1,22.43,1420.9,8408.0
2,37.71,1060.5,11531.0
3,44.1,827.83,15288.0
4,49.27,670.28,19426.0
5,53.16,542.88,23995.0
6,55.02,428.35,28951.0
7,55.28,314.04,34188.0
8,55.76,205.92,39230.0
9,55.87,124.3,43609.0
10,55.61,70.2,47088.0
11,56.27,50.61,50493.0
12,55.53,50.78,54582.0
13,59.42,16.03,54620.0
14,59.66,5.23,54630.0
15,59.88,3.5,54638.0
16,59.91,2.72,54646.0
17,60.02,2.27,54655.0
18,60.16,1.92,54664.0
19,60.12,1.61,54673.0
20,60.16,1.44,54683.0
21,59.99,1.36,54695.0
22,60.22,1.34,54709.0
23,60.26,1.34,54724.0
24,60.2,1.0,54725.0
25,60.28,0.82,54726.0
26,60.32,0.74,54728.0
27,60.31,0.66,54729.0
28,60.34,0.63,54731.0
29,60.24,0.62,54732.0
30,60.25,0.61,54734.0
31,60.35,0.63,54736.0
32,60.31,0.6,54739.0
33,60.33,0.57,54741.0
34,60.24,0.56,54744.0
35,60.21,0.48,54744.0
36,60.17,0.49,54745.0
37,60.18,0.47,54745.0
38,60.2,0.47,54745.0
39,60.25,0.47,54746.0
40,60.24,0.47,54746.0
41,60.2,0.46,54746.0
42,60.23,0.46,54747.0
43,60.23,0.46,54747.0
44,60.27,0.46,54747.0
45,60.24,0.45,54748.0
46,60.25,0.43,54748.0
47,60.25,0.44,54748.0
48,60.24,0.44,54748.0
49,60.26,0.45,54748.0
