epoch,training_acc,training_loss,L2
1,23.26,1414.2,8285.0
2,36.55,1053.2,11144.0
3,45.1,831.03,14652.0
4,49.35,678.24,18614.0
5,52.82,552.63,23017.0
6,54.45,439.55,27846.0
7,55.68,328.05,32965.0
8,55.02,218.43,37955.0
9,55.69,129.95,42279.0
10,55.42,76.42,45915.0
11,54.49,55.75,49475.0
12,54.81,52.04,53467.0
13,58.98,16.57,53505.0
14,59.18,5.2,53514.0
15,59.23,3.54,53522.0
16,59.36,2.75,53530.0
17,59.34,2.24,53538.0
18,59.44,2.06,53547.0
19,59.73,1.76,53556.0
20,59.64,1.53,53567.0
21,59.56,1.46,53579.0
22,59.6,1.19,53592.0
23,59.94,1.29,53607.0
24,59.93,1.18,53608.0
25,59.91,1.0,53609.0
26,59.88,0.85,53610.0
27,59.73,0.73,53611.0
28,59.74,0.66,53613.0
29,59.76,0.66,53615.0
30,59.8,0.64,53617.0
31,59.8,0.63,53619.0
32,59.78,0.59,53621.0
33,59.83,0.58,53624.0
34,59.79,0.57,53626.0
35,59.81,0.5,53627.0
36,59.86,0.51,53627.0
37,59.8,0.47,53627.0
38,59.8,0.49,53628.0
39,59.81,0.49,53628.0
40,59.78,0.48,53628.0
41,59.79,0.49,53629.0
42,59.82,0.48,53629.0
43,59.79,0.46,53630.0
44,59.79,0.46,53630.0
45,59.86,0.46,53630.0
46,59.84,0.46,53630.0
47,59.85,0.45,53630.0
48,59.84,0.47,53630.0
49,59.84,0.45,53630.0
