epoch,training_acc,training_loss,L2
1,26.22,1399.44,8287.0
2,39.15,1019.26,11095.0
3,46.28,795.44,14424.0
4,49.77,646.02,18189.0
5,54.97,519.59,22424.0
6,55.4,404.65,27104.0
7,55.64,293.37,32053.0
8,56.61,192.3,36737.0
9,55.74,111.31,40702.0
10,55.21,69.78,44197.0
11,55.31,54.25,47734.0
12,55.52,48.76,51521.0
13,59.05,16.12,51560.0
14,59.15,5.12,51569.0
15,59.36,3.54,51576.0
16,59.44,2.6,51584.0
17,59.39,2.11,51592.0
18,59.6,1.76,51600.0
19,59.48,1.72,51609.0
20,59.7,1.54,51619.0
21,59.65,1.43,51631.0
22,59.65,1.37,51644.0
23,59.77,1.19,51659.0
24,59.82,1.01,51660.0
25,59.77,0.86,51661.0
26,59.8,0.73,51662.0
27,59.85,0.64,51663.0
28,59.85,0.61,51665.0
29,59.88,0.62,51666.0
30,59.83,0.59,51668.0
31,59.79,0.61,51670.0
32,59.79,0.55,51672.0
33,59.83,0.56,51675.0
34,59.81,0.54,51677.0
35,59.83,0.46,51677.0
36,59.8,0.47,51678.0
37,59.84,0.45,51678.0
38,59.85,0.44,51678.0
39,59.8,0.45,51678.0
40,59.76,0.43,51679.0
41,59.72,0.44,51679.0
42,59.75,0.45,51680.0
43,59.74,0.45,51680.0
44,59.72,0.45,51680.0
45,59.74,0.44,51681.0
46,59.73,0.42,51681.0
47,59.74,0.42,51681.0
48,59.73,0.42,51681.0
49,59.73,0.43,51681.0
