epoch,training_acc,training_loss,L2
1,24.02,1422.11,8435.0
2,36.92,1047.7,11461.0
3,45.6,824.26,15089.0
4,50.29,672.23,19130.0
5,53.54,546.54,23606.0
6,54.98,435.09,28518.0
7,55.02,319.76,33687.0
8,55.53,214.13,38720.0
9,55.34,125.27,43010.0
10,55.93,75.45,46684.0
11,54.75,57.29,50321.0
12,55.83,46.0,53860.0
13,59.37,14.07,53892.0
14,59.75,4.83,53901.0
15,59.93,3.28,53909.0
16,59.9,2.55,53916.0
17,59.98,2.04,53924.0
18,60.04,1.82,53932.0
19,60.04,1.62,53941.0
20,60.3,1.49,53951.0
21,60.24,1.38,53963.0
22,60.21,1.16,53976.0
23,60.54,1.27,53991.0
24,60.34,1.0,53992.0
25,60.47,0.85,53993.0
26,60.47,0.73,53994.0
27,60.44,0.66,53996.0
28,60.39,0.63,53997.0
29,60.39,0.61,53999.0
30,60.43,0.6,54001.0
31,60.42,0.59,54003.0
32,60.46,0.58,54005.0
33,60.49,0.57,54008.0
34,60.53,0.53,54010.0
35,60.49,0.49,54010.0
36,60.49,0.48,54011.0
37,60.52,0.46,54011.0
38,60.5,0.46,54011.0
39,60.47,0.47,54012.0
40,60.53,0.45,54012.0
41,60.5,0.46,54012.0
42,60.52,0.46,54013.0
43,60.52,0.44,54013.0
44,60.5,0.46,54014.0
45,60.53,0.45,54014.0
46,60.53,0.45,54014.0
47,60.52,0.43,54014.0
48,60.51,0.44,54014.0
49,60.52,0.43,54014.0
