epoch,training_acc,training_loss,L2
1,21.74,1438.95,8364.0
2,35.09,1079.52,11460.0
3,44.05,844.51,15158.0
4,48.63,687.64,19268.0
5,51.77,565.67,23834.0
6,54.38,448.33,28841.0
7,55.43,335.83,34095.0
8,56.52,227.5,39288.0
9,54.55,133.86,43716.0
10,55.26,78.54,47443.0
11,55.4,55.76,50974.0
12,54.56,42.77,54375.0
13,58.43,16.37,54412.0
14,58.77,5.32,54421.0
15,58.94,3.55,54429.0
16,58.97,2.69,54437.0
17,58.86,2.3,54445.0
18,59.1,1.91,54454.0
19,59.17,1.73,54463.0
20,59.3,1.57,54475.0
21,59.16,1.43,54487.0
22,59.35,1.48,54502.0
23,59.19,1.19,54517.0
24,59.25,1.04,54518.0
25,59.31,0.86,54519.0
26,59.27,0.74,54520.0
27,59.33,0.68,54522.0
28,59.3,0.64,54523.0
29,59.3,0.63,54525.0
30,59.29,0.6,54527.0
31,59.31,0.6,54529.0
32,59.35,0.6,54532.0
33,59.38,0.57,54534.0
34,59.32,0.57,54537.0
35,59.35,0.5,54537.0
36,59.38,0.49,54537.0
37,59.35,0.49,54538.0
38,59.37,0.49,54538.0
39,59.33,0.48,54538.0
40,59.33,0.47,54538.0
41,59.36,0.48,54539.0
42,59.35,0.48,54539.0
43,59.33,0.48,54540.0
44,59.36,0.46,54540.0
45,59.36,0.46,54540.0
46,59.35,0.45,54540.0
47,59.36,0.44,54540.0
48,59.36,0.45,54540.0
49,59.36,0.45,54540.0
